set,tier,name,traits,apiName,desc
15,3-Prismatic,Wraith Circlet,TFT15_Empyrean,TFT15_Augment_EmpyreanCirclet,Gain a Wraith Emblem and a K'Sante.
15,3-Prismatic,Wraith Crown,TFT15_Empyrean,TFT15_Augment_EmpyreanCrown,"Gain a Wraith Emblem, a Hextech Gunblade, and a Malzahar."
15,?,Mighty Mech Circlet,TFT15_SentaiRanger,TFT15_Augment_SentaiCirclet,Gain a Mighty Mech Crest and a Lucian
15,?,Mighty Mech Crest,TFT15_SentaiRanger,TFT15_Augment_SentaiCrest,Gain a Mighty Mech Crest.
15,?,Mighty Mech Crown,TFT15_SentaiRanger,TFT15_Augment_SentaiCrown,"Gain a Mighty Mech Emblem, a Kraken's Fury, and a Lucian."
16,1-Silver,Air Axiom,,TFT16_Augment_AirAxiom,Gain an Air Hex. Champions within gain 25% Attack Speed and their damage 30.0% Sunders enemies for 5 seconds.
16,1-Silver,Artillery Barrage,TFT16_Yordle|TFT16_Defender,TFT16_Augment_RumbleCarry,"Gain a Rumble. Your strongest Rumble gains +7 Range and constantly fires missiles at enemies, increased with Attack Speed."
16,1-Silver,Earth Axiom,,TFT16_Augment_EarthAxiom,"Gain an Earth Hex. Champions within gain 40 Armor and Magic Resist. At 50% Health, they Stun enemies within 2 hexes for 2 seconds."
16,1-Silver,Fire Axiom,,TFT16_Augment_FireAxiom,Gain a Fire Hex. Champions within gain 15% Attack Damage and Ability Power. Their damage 0% Burns and 33.0% Wounds for 6 seconds.
16,1-Silver,Hammer of Orlon,TFT16_Demacia|TFT16_Yordle|TFT16_Juggernaut,TFT16_Augment_PoppyCarry,Gain an Illaoi. Your strongest Illaoi becomes a Fighter. Her Ability is replaced with an airborne slam that's recast when she kills her target.
16,1-Silver,Leap of Faith,TFT16_Bilgewater|TFT16_Brawler,TFT16_Augment_IllaoiCarry,Gain an Illaoi. Your strongest Illaoi becomes a Fighter. Her Ability is replaced with an airborne slam that's recast when she kills her target.
16,1-Silver,Rocket Fist,TFT16_Zaun|TFT16_Juggernaut,TFT16_Augment_BlitzcrankCarry,Gain a Blitzcrank. Your strongest one becomes an Attack Fighter. His Ability no longer shields but instead fires a hook towards the furthest enemy and gains powerful punches for a set amount of attacks.
16,1-Silver,Shadow Dash,TFT16_Ionia|TFT16_Brawler,TFT16_Augment_ShenCarry,Gain a Shen. Your strongest Shen becomes an Attack Fighter. His Ability is replaced with a dash that strikes low Health enemies. The number of dashes increases with each cast.
16,1-Silver,Trials of Twilight,TFT16_Ionia|TFT16_Demacia|TFT16_Warden,TFT16_Augment_XinZhaoCarry,"Gain 2 Xin Zhao. Your strongest Xin Zhao constantly strikes nearby enemies and executes enemies. After 2 player combats as a 3-star, unlock Zaahen. He replaces Xin Zhao and takes his items."
16,1-Silver,Trials of Twilight II,TFT16_Ionia|TFT16_Demacia|TFT16_Warden,TFT16_Augment_XinZhaoCarryII,"Gain 1 Xin Zhao and a Bloodthirster. Xin Zhao becomes an Attack Fighter. After 2 player combats as a 3-star, unlock Zaahen. At the start of the next 2 stages, gain a Lesser Champion Duplicator."
16,1-Silver,Vorpal Spikes,TFT16_Void|TFT16_Juggernaut,TFT16_Augment_ChoGathCarry,Gain a Cho'Gath. Your strongest Cho'Gath gains +1 Attack Range and his attacks launch spikes that deal magic damage based on his max Health.
16,1-Silver,Water Axiom,,TFT16_Augment_WaterAxiom,Gain a Water Hex. Champions within gain 3 Mana Regen. Their damage 30.0% Shreds enemies for 5 seconds.
16,1-Silver,Wood Axiom,,TFT16_Augment_WoodAxiom,"Gain a Wood Hex. Champions within gain 15% max Health. After combat, they permanently gain 55 Health."
16,2-Gold,Bandle Bounty I,TFT16_Yordle,TFT16_Augment_BandleBounty,Reach level 10 and field 10 unique Yordles to reveal the Bandle Path's secret. Gain a Lulu and a Rumble.
16,2-Gold,Bandle Bounty II,TFT16_Yordle,TFT16_Augment_BandleBountyPlus,"For every Yordle you've unlocked or unlock, gain 2 gold. Reach level 10 and field 10 unique Yordles to reveal the Bandle Path's secret. Gain a Tristana and Teemo."
16,2-Gold,Bringer of Ruin,TFT16_Noxus,TFT16_Augment_Noxus_BringerOfRuin,Every takedown Atakhan scores permanently grants him 1% Ability Power and 30 max Health. Gain a Briar and a Sion. (Current Takedowns: [TFTUnitProperty.trait:TFT16_Augment_Noxus_BringerOfRuin_Takedowns])
16,2-Gold,Chaos Magic,TFT16_Sorcerer,TFT16_Augment_Arcanist_ChaosMagic,"Arcanists gain 1 Mana Regen. After every 150 Mana they spend, a magical effect hits the board. Gain a Neeko and an Ahri."
16,2-Gold,Cosmic Calling,,TFT16_Augment_Targon_CosmicCalling,"Gain a Spear of Shojin and a Leona. On Stage 3-7, gain a Taric."
16,2-Gold,Darkwill's Invasion,TFT16_Noxus,TFT16_Augment_NoxianInvasion,"Your team gains 10% Damage Amp, increased to 15% if the Noxus trait is active."
16,2-Gold,Defense of the Placidium,TFT16_Ionia,TFT16_Augment_DefenseOfIonia,"Your team gains 7% Durability, increased to 11% if the Ionia trait is active."
16,2-Gold,Demacia Forever,TFT16_Demacia,TFT16_Augment_DemaciaForever,"Demacians gain 3 permanent Health every time they rally. They also gain 1.5% permanent Attack Damage and Ability Power every 3 rallies. Gain a Jarvan IV, a Sona, and a Xin Zhao."
16,2-Gold,Evolve and Overcome,TFT16_Void,TFT16_Augment_Void_EvolveAndOvercome,"For every 6 champions that Mutated Void allies takedown, gain 2 XP. Gain a Cho'Gath and a 2-star Kog'Maw. [TFTUnitProperty.item:TFT_Augment_EvolveAndOvercome_Tooltip] Void provides unique Mutations."
16,2-Gold,Guile,,TFT16_Augment_TenetGuile,The first 2&nbsp;champions that die each combat spawn copies of your strongest champion. Copies have 60.0% max&nbsp;Health and deal 50%&nbsp;damage.
16,2-Gold,Hexgate Travel,TFT16_Piltover,TFT16_Augment_Piltover_HexgateTravel,"When the Piltover invention triggers for the first time each combat, gain a random number of Piltover champions that cost between 1 and 3 gold. Gain a Caitlyn and a Vi."
16,2-Gold,Ixtal Expeditionist,TFT16_Explorer,TFT16_Augment_Ixtal_Expeditionist,"Gain a Qiyana, a Neeko, and a Milio. Increase your current and max player Health by 10."
16,2-Gold,Joint Album,,TFT16_TeamupAugment_SeraphineSona,Gain a Seraphine. Seraphine's heal is increased based on her ally's missing Health. Sona gains the Disruptor trait and fires an additional bolt with every cast. Gain a Sona after each player combat.
16,2-Gold,Keep Away,TFT16_Longshot,TFT16_Augment_Longshot_KeepAway,"Longshots gain 20% Attack Speed. If they cast while their target is within 2 hexes, the target is knocked back 2 hexes (cooldown: 1s). Gain a Caitlyn and a Kog'Maw."
16,2-Gold,Lifting Competition,TFT16_Brawler,TFT16_Augment_Weightlifting,"At the start of each round, if the combined Health of all your unique Bruisers is high enough, gain a reward and increase the threshold (up to four times). Gain a Shen and a Sion. [TFTUnitProperty.item:TFT16_Augment_Weightlifting_RewardName][TFTUnitProperty.item:TFT16_Augment_Weightlifting_CurrentHealth] / [TFTUnitProperty.item:TFT16_Augment_Weightlifting_MaxHealth]"
16,2-Gold,Might,,TFT16_Augment_TenetMight,Your team gains 5% Attack Damage and 60 Health. Gain an additional 1% Attack Damage and 20 Health per unique defeated or eliminated Tactician&nbsp;([TFTUnitProperty.trait:TFT16_Augment_TenetMight_DefeatedOpponents]/7).
16,2-Gold,Poison Pals,,TFT16_TeamupAugment_SingedTeemo,"Gain a 2-star Teemo. Singed's damage refreshes Teemo's poisons, and every 100 magic damage Teemo deals grants your strongest Singed 2% Ability Power. Gain a Teemo after each player combat."
16,2-Gold,Sentinels of Light,TFT16_Demacia|TFT16_Longshot|TFT16_Gunslinger,TFT16_TeamupAugment_LucianVayne,"Gain a Lucian & Senna and a 2-star Vayne. Vayne fires additional bolts at enemies afflicted with Black Mist and on takedown, grants Attack Speed to Lucian & Senna."
16,2-Gold,Silco's Revenge,TFT16_Zaun,TFT16_Augment_Zaun_SilcosRevenge,"Zaunites explode into Shimmer on death, dealing 30.0% of their max Health to 2 nearby enemies as magic damage. Gain a Blitzcrank, an Ekko, and a Vi."
16,2-Gold,The Ruined King,TFT16_ShadowIsles|TFT16_Rapidfire,TFT16_Augment_ShadowIsles_RuinedKing,"Gain a 2-star Viego. Your strongest Viego shares 30.0% of his Passive with other Shadow Isles allies. After collecting 100 souls, his Ability upgrades."
16,2-Gold,Timewinders,TFT16_Zaun,TFT16_TeamupAugment_EkkoZilean,"Gain 2 Ekkos. Gain 2XP every combat Ekko participates in. Gain an Ekko every time you level up. At 3-Star, gain a Zilean. Ekko's empowered attacks echo to all enemies being damaged by Zilean's spell, dealing 10% of the original damage."
16,2-Gold,U.R.F,,TFT16_Augment_UltraRapidFire,Gain a Spatula. Champions holding Spatula or Frying Pan items gain 20% Attack Speed and 3 Mana Regen.
16,2-Gold,Unsealed From Steel,,TFT16_Augment_TheDarkinForge,Choose 1 of 4 Darkin Weapons. Darkin Weapons are Artifacts that grant the Darkin trait.
16,2-Gold,Vision,,TFT16_Augment_TenetVision,"You will be offered Might and Guile augments this game. When you reach Level&nbsp;9, gain a random 5-cost champion, a completed item anvil, and a Champion Duplicator. Collecting all 3 Tenet augments grants a powerful reward."
16,2-Gold,Walk The True Path I,TFT16_Ionia,TFT16_Augment_WalkTheTruePath,Gain a Lesser Champion Duplicator and a Yasuo. Reach level 10 and field 10 unique Ionians to unlock a Prismatic Upgrade.
16,2-Gold,Wild Growth,TFT16_Yordle,TFT16_Augment_Yordle_WildGrowth,"3-star Yordles become massive, moving slower but gaining 15% Health and 35% Attack Damage and Ability Power. Gain a Rumble and Lulu."
16,3-Prismatic,Chosen Wolves,TFT16_Vanquisher|TFT16_Rapidfire|TFT16_Noxus|TFT16_KindredUnique,TFT16_TeamupAugment_AmbessaKindred,"Gain an Ambessa and a Kindred. When Kindred casts, Ambessa always gains their protection against death and gains Attack Damage while protected. When Ambessa casts, Wolf strikes all enemies hit, dealing reduced damage."
16,3-Prismatic,Dragonguards,TFT16_Demacia|TFT16_Juggernaut|TFT16_Defender,TFT16_TeamupAugment_JarvanShyvana,"Gain a Shyvana and a 2-star Jarvan IV. When Jarvan casts, Shyvana gains Shield. When Shyvana casts, Jarvan jumps in and deals damage based on his Armor and Magic Resist. After every player combat, gain a Jarvan IV."
16,3-Prismatic,Secrets of the Sands,,TFT16_Augment_Shurima_SecretsOfTheSands,"Gain 10 gold. Gain an Azir on Stage 3-5. Each time you unlock a Shuriman, gain an ideal item for them."
16,3-Prismatic,The Axiomata,,TFT16_Augment_TheAxiomata,Gain 3 random elemental hex augments. Future augment rounds instead grant you items and gold based on the augment's tier.
16,3-Prismatic,The World Runes,,TFT16_Augment_TheWorldRunes,"Gain 2 Emblems from random Region traits. Gain 2 XP every player combat, increased to 6 XP if 4 or more Region traits are active."
16,3-Prismatic,Time UNdilator,,TFT16_CarouselOfChaosAugment_TimeUndilator,"Gain a Time Undilator, a dangerous bomb that destroys ALL units in an X-pattern at the start of combat. Also, something is terribly wrong with your shop..."
16,3-Prismatic,Walk The True Path II,TFT16_Ionia,TFT16_Augment_WalkTheTruePathPlus,"Gain 2 Lesser Champion Duplicators, a Yasuo, and a B.F. Sword. Reach level 10 and field 10 unique Ionians to unlock a Prismatic Upgrade."
16,?,Arcanist Circlet,TFT16_Sorcerer,TFT16_Augment_ArcanistCirclet,"Get an Arcanist Emblem, a Tear of the Goddess, and a Lux."
16,?,Arcanist Crest,TFT16_Sorcerer,TFT16_Augment_ArcanistCrest,Get an Arcanist Emblem.
16,?,Arcanist Crown,TFT16_Sorcerer,TFT16_Augment_ArcanistCrown,"Get an Arcanist Emblem, an Ahri, and a Jeweled Gauntlet."
16,?,Artifact Expert: Blighting Jewel,,TFT16_Augment_ArtifactExpert_BlightingJewel,"Get a Teemo, a Blighting Jewel, and a Needlessly Large Rod"
16,?,Artifact Expert: Dawncore,,TFT16_Augment_ArtifactExpert_Dawncore,"Get a Teemo, a Dawncore, and a Tear Of The Goddess"
16,?,Artifact Expert: Deathfire Grasp,,TFT16_Augment_ArtifactExpert_DeathfireGrasp,"Get a 2* Kog'Maw, a Deathfire Grasp, and a Recurve Bow"
16,?,Artifact Expert: Fishbones,,TFT16_Augment_ArtifactExpert_Fishbones,"Get a 2* Ashe, a Fishbones, and a Sparring Gloves"
16,?,Artifact Expert: Flickerblade,,TFT16_Augment_ArtifactExpert_NavoriFlickerblades,"Get an Aphelios, a Flickerblade, and a Recurve Bow"
16,?,Artifact Expert: Horizon Focus,,TFT16_Augment_ArtifactExpert_HorizonFocus,"Get a Cho'Gath, a Horizon Focus, and a Needlessly Large Rod"
16,?,Artifact Expert: Hullbreaker,,TFT16_Augment_ArtifactExpert_Hullbreaker,"Get a 2* Xin Zhao, a Hullbreaker, and a Chain Vest"
16,?,Artifact Expert: Innervating Locket,,TFT16_Augment_ArtifactExpert_InnvervatingLocket,"Get a 2* Illaoi, a Innervating Locket, and a Giant Belt"
16,?,Artifact Expert: Lich Bane,,TFT16_Augment_ArtifactExpert_LichBane,"Get a 2* Sona , a Lich Bane, and a Tear Of The Goddess"
16,?,Artifact Expert: Lightshield Crest,,TFT16_Augment_ArtifactExpert_LightshieldCrest,"Get a 2* Neeko, a Lightshield Crest, and a Chain Vest"
16,?,Artifact Expert: Luden's Tempest,,TFT16_Augment_ArtifactExpert_LudensTempest,"Get a 2* Caitlyn , a Luden's Tempest, and a Recurve Bow"
16,?,Artifact Expert: Manazane,,TFT16_Augment_ArtifactExpert_Manazane,"Get a 2* Anivia, a Manazane , and a Tear Of The Goddess"
16,?,Artifact Expert: Prowler's Claw,,TFT16_Augment_ArtifactExpert_ProwlersClaw,"Get a 2* RekSai, a Prowler's Claw, and a Sparring Gloves"
16,?,Artifact Expert: Seeker's Armguard,,TFT16_Augment_ArtifactExpert_SeekersArmguard,"Get a 2* Ekko, a Seeker's Armguard, and a Needlessly Large Rod"
16,?,Artifact Expert: Sniper's Focus,,TFT16_Augment_ArtifactExpert_SnipersFocus,"Get a 2* Tristana , a Sniper's Focus, and a B.F. Sword"
16,?,Artifact Expert: Spectral Cutlass,,TFT16_Augment_ArtifactExpert_SpectralCutlass,"Get a 2* Yasuo, a Spectral Cutlass, and a Sparring Gloves"
16,?,Artifact Expert: Talisman Of Ascension,,TFT16_Augment_ArtifactExpert_TalismanOfAscension,"Get a 2* Zac, a Talisman Of Ascension, and a Giant Belt"
16,?,Artifact Expert: The Indomitable,,TFT16_Augment_ArtifactExpert_IndomitableGauntlet,"Get a Sion, The Indomitable, and a Giant Belt."
16,?,Artifact Expert: Titanic Hydra,,TFT16_Augment_ArtifactExpert_TitanicHydra,"Get a 2* Briar, a Titanic Hydra , and a B.F. Sword"
16,?,Artifact Expert: Unending Despair,,TFT16_Augment_ArtifactExpert_UnendingDespair,"Get a 2* Rumble, a Unending Despair, and a Negatron Cloak"
16,?,Artifact Expert: Wits End,,TFT16_Augment_ArtifactExpert_WitsEnd,"Get a 2* Viego, a Wits End, and a Needlessly Large Rod"
16,?,Artifact Expert: Zhonya's Paradox,,TFT16_Augment_ArtifactExpert_ZhonyasParadox,"Get a 2* Milio, a Zhonya's Paradox, and a Negatron Cloak"
16,?,Bilgewater Circlet,TFT16_Bilgewater,TFT16_Augment_BilgewaterCirclet,"Get a Bilgewater Emblem, a Miss Fortune, and a Recurve Bow."
16,?,Bilgewater Crest,TFT16_Bilgewater,TFT16_Augment_BilgewaterCrest,Get a Bilgewater Emblem.
16,?,Bilgewater Crown,TFT16_Bilgewater,TFT16_Augment_BilgewaterCrown,"Get a Bilgewater Emblem, a Twisted Fate, and a Guinsoo's Rageblade."
16,?,Bruiser Circlet,TFT16_Brawler,TFT16_Augment_BrawlerCirclet,Get a Bruiser Emblem and a Wukong.
16,?,Bruiser Crest,TFT16_Brawler,TFT16_Augment_BrawlerCrest,Get a Bruiser Emblem.
16,?,Bruiser Crown,TFT16_Brawler,TFT16_Augment_BrawlerCrown,"Get a Bruiser Emblem, a Sion, and a Spirit Visage."
16,?,Climb the Mountain,TFT16_Targon,TFT16_Augment_Targon_ClimbtheMountain,Your Targonians gain 50 max Health and 5% Attack Damage and Ability Power for every Targonian fielded. Gain an Aphelios.
16,?,Complete Collection,,TFT16_Augment_CompleteCollection,"After you unlock 3 champions from an origin, gain that origin's Emblem."
16,?,Defender Circlet,TFT16_Defender,TFT16_Augment_DefenderCirclet,"Get a Defender Emblem, a Garen, and a Chain Vest."
16,?,Defender Crest,TFT16_Defender,TFT16_Augment_DefenderCrest,Get a Defender Emblem.
16,?,Defender Crown,TFT16_Defender,TFT16_Augment_DefenderCrown,"Get a Defender Emblem, a Neeko, and a Steadfast Heart."
16,?,Demacia Circlet,TFT16_Demacia,TFT16_Augment_DemaciaCirclet,"Get a Demacia Emblem, a Garen, and a Needlessly Large Rod."
16,?,Demacia Crest,TFT16_Demacia,TFT16_Augment_DemaciaCrest,Get a Demacia Emblem.
16,?,Demacia Crown,TFT16_Demacia,TFT16_Augment_DemaciaCrown,"Get a Demacia Emblem, a Crownguard, and a Jarvan IV."
16,?,Demacia-Noxus War,TFT16_Demacia|TFT16_Noxus,TFT16_Augment_DemaciaVsNoxus,[TFTUnitProperty.item:TFT16_Augment_DemaciaVsNoxus_DescriptionTRA]
16,?,Disruptor Circlet,TFT16_Magus,TFT16_Augment_DisruptorCirclet,"Get a Disruptor Emblem, a Seraphine, and a Tear of the Goddess."
16,?,Disruptor Crest,TFT16_Magus,TFT16_Augment_DisruptorCrest,Get a DIsruptor Emblem.
16,?,Disruptor Crown,TFT16_Magus,TFT16_Augment_DisruptorCrown,"Get a Disruptor Emblem, a Malzahar, and a Blue Buff."
16,?,Freljord Circlet,TFT16_Freljord,TFT16_Augment_FreljordCirclet,"Get a Freljord Emblem, a Lissandra, and a Needlessly Large Rod."
16,?,Freljord Crest,TFT16_Freljord,TFT16_Augment_FreljordCrest,Get a Freljord Emblem.
16,?,Freljord Crown,TFT16_Freljord,TFT16_Augment_FreljordCrown,"Get a Freljord Emblem, a Hextech Gunblade, and an Anivia."
16,?,Gunslinger Circlet,TFT16_Gunslinger,TFT16_Augment_GunslingerCirclet,"Get a Gunslinger Emblem, a Miss Fortune, and a Recurve Bow."
16,?,Gunslinger Crest,TFT16_Gunslinger,TFT16_Augment_GunslingerCrest,Get a Gunslinger Emblem.
16,?,Gunslinger Crown,TFT16_Gunslinger,TFT16_Augment_GunslingerCrown,"Get a Gunslinger Emblem, a Tristana, and an Infinity Edge."
16,?,Hero of the Placidium,TFT16_Ionia,TFT16_Augment_HeroOfThePlacidium,"Strike enemies with telekinetic blades during combat, dealing damage and 30% Shredding and Sundering. Blade damage increases based on your total star level of Ionian champions."
16,?,Invoker Circlet,TFT16_Invoker,TFT16_Augment_InvokerCirclet,"Get an InvokerEmblem, a Lissandra, and a Needlessly Large Rod."
16,?,Invoker Crest,TFT16_Invoker,TFT16_Augment_InvokerCrest,"Get an Invoker Emblem,"
16,?,Invoker Crown,TFT16_Invoker,TFT16_Augment_InvokerCrown,"Get an Invoker Emblem, a Milio, and an Archangel's Staff."
16,?,Ionia Circlet,TFT16_Ionia,TFT16_Augment_IoniaCirclet,"Get an Ionia Emblem, a Yunara, and a B.F. Sword."
16,?,Ionia Crest,TFT16_Ionia,TFT16_Augment_IoniaCrest,Get an Ionia Emblem.
16,?,Ionia Crown,TFT16_Ionia,TFT16_Augment_IoniaCrown,"Get an Ionia Emblem, a Yasuo, and a Deathblade."
16,?,Ixtal Circlet,TFT16_Explorer,TFT16_Augment_IxtalCirclet,"Get an Ixtal Emblem, a Giant's Belt, and...a Lesser Duplicator!?"
16,?,Ixtal Crest,TFT16_Explorer,TFT16_Augment_IxtalCrest,Get an Ixtal Emblem.
16,?,Ixtal Crown,TFT16_Explorer,TFT16_Augment_IxtalCrown,"Get an Ixtal Emblem, a Neeko, and a Gargoyle Stoneplate."
16,?,Juggernaut Circlet,TFT16_Gunslinger,TFT16_Augment_JuggernautCirclet,"Get a Juggernaut Emblem, a Negatron Cloak, and a Swain."
16,?,Juggernaut Crest,TFT16_Juggernaut,TFT16_Augment_JuggernautCrest,Get a Juggernaut Emblem.
16,?,Juggernaut Crown,TFT16_Juggernaut,TFT16_Augment_JuggernautCrown,"Get a Juggernaut Emblem, a Cho'gath, and a Protector's Vow."
16,?,Longshot Circlet,TFT16_Longshot,TFT16_Augment_LongshotCirclet,"Get a Longshot Emblem, a Recurve Bow, and a Vayne."
16,?,Longshot Crest,TFT16_Juggernaut,TFT16_Augment_LongshotCrest,Get a Longshot Emblem.
16,?,Longshot Crown,TFT16_Longshot,TFT16_Augment_LongshotCrown,"Get a Longshot Emblem, a Teemo, and a Guinsoo's Rageblade."
16,?,Noxus Circlet,TFT16_Noxus,TFT16_Augment_NoxusCirclet,"Get an Noxus Emblem, an Ambessa, and a Sparring Glove."
16,?,Noxus Crest,TFT16_Noxus,TFT16_Augment_NoxusCrest,Get an Noxus Emblem.
16,?,Noxus Crown,TFT16_Noxus,TFT16_Augment_NoxusCrown,"Get an Noxus Emblem, a Sion, and a Protector's Vow."
